Place_ID,Operator,Bussiness_Status,Location_Name,Address,Latitude,Longitude,Usage,Number_of_Connectors,Min_Power_kW,Max_Power_kW,Max_Charging_Type,Rapid_Charge_Available,Fast_Charge_Available,Slow_Charge_Available
253618,Shell Recharge Solutions (UK),Unknown,8 Prince's Square,"8 Prince's Square, London, W2 4NP",51.512908,-0.192182,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253621,Shell Recharge Solutions (UK),Unknown,17 Prince's Square,"17 Prince's Square, London, W2 4NT",51.512934,-0.191843,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253612,Shell Recharge Solutions (UK),Unknown,2 Prince's Square,"2 Prince's Square, London, W2 4NP",51.512824,-0.193002,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253614,Shell Recharge Solutions (UK),Unknown,7 Prince's Square,"7 Prince's Square, London, W2 4NT",51.512859,-0.192607,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136273,Shell Recharge Solutions (UK),Unknown,Prince's Square 67,"Prince's Square 67, London, W2 4NY",51.513367,-0.193393,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253597,Shell Recharge Solutions (UK),Unknown,25 Hereford Road,"25 Hereford Road, London, W2 4JE",51.512471,-0.193198,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253563,Shell Recharge Solutions (UK),Unknown,87 Moscow Road,"87 Moscow Road, London, W2 4EL",51.511861,-0.193101,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253537,Shell Recharge Solutions (UK),Unknown,outside no. 30,"outside no. 30, London, W2 4NA",51.510793,-0.193474,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253524,Shell Recharge Solutions (UK),Unknown,2A Palace Court,"2A Palace Court, London, W2 4HR",51.510188,-0.191751,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173530,Shell Recharge Solutions (UK),Unknown,27 Palace Court,"27 Palace Court, London, W2 4LP",51.51102,-0.192002,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253554,Shell Recharge Solutions (UK),Unknown,47 Palace Court,"47 Palace Court, London, W2 4LS",51.51162,-0.192367,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253560,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 4LD",51.511713,-0.190737,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264634,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 4JZ",51.511086,-0.190602,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
253592,Shell Recharge Solutions (UK),Unknown,59 Moscow Road,"59 Moscow Road, London, W2 4JS",51.512377,-0.190174,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253638,Shell Recharge Solutions (UK),Unknown,33 Prince's Square,"33 Prince's Square, London, W2 4NJ",51.513331,-0.190634,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136274,Shell Recharge Solutions (UK),Unknown,Kensington Gardens Square 22,"Kensington Gardens Square 22, London, W2 4BE",51.513792,-0.190341,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253684,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 4BG",51.51441,-0.190613,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253676,Shell Recharge Solutions (UK),Unknown,29 Kensington Gardens Square,"29 Kensington Gardens Square, London, W2 4DJ",51.514277,-0.19063,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253744,Shell Recharge Solutions (UK),Unknown,3 Westbourne Grove Terrace,"3 Westbourne Grove Terrace, London, W2 5RH",51.51592,-0.190129,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253803,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 5NS",51.517,-0.19086,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
264647,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W2 5PU",51.517,-0.1901,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136301,Shell Recharge Solutions (UK),Unknown,Westbourne Park Villas 24,"Westbourne Park Villas 24, London, W2 5EA",51.518888,-0.190945,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
286072,Shell Recharge Solutions (UK),Unknown,34 Westbourne Park Road,"34 Westbourne Park Road, London, W2 5PH",51.518069,-0.19132,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
136299,Shell Recharge Solutions (UK),Unknown,LC 31,"LC 31, London, W2 5QD",51.518178,-0.192057,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253891,Shell Recharge Solutions (UK),Unknown,58 Westbourne Park Villas,"58 Westbourne Park Villas, London, W2 5EB",51.519033,-0.192826,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253855,Shell Recharge Solutions (UK),Unknown,62 Westbourne Park Road,"62 Westbourne Park Road, London, W2 5PJ",51.518223,-0.192945,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136296,Shell Recharge Solutions (UK),Unknown,Talbot Rd 11,"Talbot Rd 11, London, W2 5JE",51.517883,-0.19344,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136282,Shell Recharge Solutions (UK),Unknown,Kensington Gardens Square 42,"Kensington Gardens Square 42, London, W2 4BQ",51.51498,-0.191034,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253746,Shell Recharge Solutions (UK),Unknown,Chepstow Rd 12A,"Chepstow Rd 12A, London, W2 5BD",51.515937,-0.195401,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253761,Shell Recharge Solutions (UK),Unknown,52 Hereford Road,"52 Hereford Road, London, W2 5AJ",51.51617,-0.194164,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253777,Shell Recharge Solutions (UK),Unknown,69 Hereford Road,"69 Hereford Road, London, W2 5BB",51.51639,-0.19437,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253807,Shell Recharge Solutions (UK),Unknown,90 Hereford Road,"90 Hereford Road, London, W2 5AL",51.517064,-0.194467,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136287,Shell Recharge Solutions (UK),Unknown,Lamp Column 6,"Lamp Column 6, London, W2 5BP",51.516914,-0.195697,Public - Membership Required,1,3.7,3.7,Slow,No,No,Yes
253821,Shell Recharge Solutions (UK),Unknown,Talbot Rd 43,"Talbot Rd 43, London, W2 5JH",51.517376,-0.196353,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253818,Shell Recharge Solutions (UK),Unknown,Talbot Rd 36,"Talbot Rd 36, London, W2 5LJ",51.517337,-0.196587,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253800,Shell Recharge Solutions (UK),Unknown,31 Northumberland Place,"31 Northumberland Place, London, W2 5AS",51.516974,-0.196588,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253735,Shell Recharge Solutions (UK),Unknown,16A Artesian Road,"16A Artesian Road, London, W2 5AR",51.515636,-0.196387,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253733,Shell Recharge Solutions (UK),Unknown,7 Artesian Road,"7 Artesian Road, London, W2 5DA",51.515586,-0.19609,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253701,Shell Recharge Solutions (UK),Unknown,144A Westbourne Grove,"144A Westbourne Grove, London, W11 2RR",51.514866,-0.196662,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253721,Shell Recharge Solutions (UK),Unknown,15 Needham Road,"15 Needham Road, London, W11 2RP",51.515324,-0.197342,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253717,Shell Recharge Solutions (UK),Unknown,6 Needham Road,"6 Needham Road, London, W11 2RP",51.515248,-0.197175,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253741,Shell Recharge Solutions (UK),Unknown,38 Sutherland Place,"38 Sutherland Place, London, W2 5BZ",51.515899,-0.196956,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253730,Shell Recharge Solutions (UK),Unknown,39 Artesian Road,"39 Artesian Road, London, W2 5DB",51.515508,-0.197728,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253745,Shell Recharge Solutions (UK),Unknown,Moorhouse Rd 11,"Moorhouse Rd 11, London, W2 5DH",51.51593,-0.197995,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
53013,BP Pulse (UK),Operational,Artesian Road,"Artesian Road, London, W2 5DB",51.515495,-0.199114,Public - Membership Required,2,3.0,7.0,Fast,No,Yes,Yes
253743,Shell Recharge Solutions (UK),Unknown,Courtnell St 11,"Courtnell St 11, London, W2 5BX",51.515912,-0.198715,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253789,Shell Recharge Solutions (UK),Unknown,Courtnell St 38,"Courtnell St 38, London, W2 5BX",51.516616,-0.198907,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253771,Shell Recharge Solutions (UK),Unknown,Courtnell St 24,"Courtnell St 24, London, W2 5BX",51.516311,-0.198804,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253760,Shell Recharge Solutions (UK),Unknown,20 Courtnell Street,"20 Courtnell Street, London, W2 5BX",51.516166,-0.198773,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253802,Shell Recharge Solutions (UK),Unknown,Talbot Rd 79,"Talbot Rd 79, London, W2 5JN",51.516997,-0.198634,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253791,Shell Recharge Solutions (UK),Unknown,Moorhouse Rd 22,"Moorhouse Rd 22, London, W2 5DH",51.51664,-0.198174,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253840,Shell Recharge Solutions (UK),Unknown,53 Saint Stephen's Gardens,"53 Saint Stephen's Gardens, London, W2 5NJ",51.517908,-0.197241,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253842,Shell Recharge Solutions (UK),Unknown,47 Saint Stephen's Gardens,"47 Saint Stephen's Gardens, London, W2 5NA",51.517962,-0.196915,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253856,Shell Recharge Solutions (UK),Unknown,56 Saint Stephen's Gardens,"56 Saint Stephen's Gardens, London, W2 5NJ",51.518258,-0.197116,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
132773,Total Energies (UK),Operational,Shrewsbury Road,"Opposite 16 Shrewsbury Road, London, W2 5PR",51.518558,-0.197807,Public - Membership Required,4,4.0,22.0,Fast,No,Yes,Yes
253857,Shell Recharge Solutions (UK),Unknown,162 Westbourne Park Road,"162 Westbourne Park Road, London, W11 1BT",51.518267,-0.199734,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253868,Shell Recharge Solutions (UK),Unknown,2A Aldridge Road Villas,"2A Aldridge Road Villas, London, W11 1BP",51.518431,-0.199663,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253904,Shell Recharge Solutions (UK),Unknown,Great Western Rd,"Great Western Rd, London, W2 5UE",51.519414,-0.199199,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253881,ESB Energy (UK),Unknown,Westbourne Park Road,"Westbourne Park Road, Westminster, W2 5QL",51.51881,-0.19696,Public - Pay At Location,2,50.0,50.0,Rapid,Yes,No,No
253886,Shell Recharge Solutions (UK),Unknown,117 Westbourne Park Road,"117 Westbourne Park Road, London, W2 5QL",51.518942,-0.196792,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253860,Shell Recharge Solutions (UK),Unknown,50 Saint Stephen's Gardens,"50 Saint Stephen's Gardens, London, W2 5NJ",51.518302,-0.196873,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253852,Shell Recharge Solutions (UK),Unknown,41 Saint Stephen's Gardens,"41 Saint Stephen's Gardens, London, W2 5NA",51.518146,-0.196786,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253887,Shell Recharge Solutions (UK),Unknown,11 Aldridge Rd Villas,"11 Aldridge Rd Villas, London, W11 1BL",51.518945,-0.199971,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253786,Shell Recharge Solutions (UK),Unknown,outside no. 123,"outside no. 123, London, W11 2AQ",51.516541,-0.199868,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253919,Shell Recharge Solutions (UK),Unknown,SHELL RECHARGE WESTBOURNE,"223 Harrow Road, London, W2 5EH",51.520063,-0.191002,Public - Pay At Location,3,43.0,50.0,Rapid,Yes,No,No
136310,Shell Recharge Solutions (UK),Unknown,Great Western Rd 106,"Great Western Rd 106, London, W11 1AF",51.520042,-0.199714,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173542,Shell Recharge Solutions (UK),Unknown,1 Alfred Road,"1 Alfred Road, London, W2 5EU",51.520988,-0.195104,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
264659,Shell Recharge Solutions (UK),Unknown,1 Alfred Road,"1 Alfred Road, London, W2 5EU",51.521138,-0.194403,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254070,Shell Recharge Solutions (UK),Unknown,19 Elgin Avenue,"19 Elgin Avenue, London, W9 3PR",51.524685,-0.199504,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254074,Shell Recharge Solutions (UK),Unknown,19 Elgin Avenue,"19 Elgin Avenue, London, W9 3PR",51.524776,-0.199413,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254077,Shell Recharge Solutions (UK),Unknown,38 Elgin Avenue,"38 Elgin Avenue, London, W9 3QT",51.524885,-0.198732,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254067,Shell Recharge Solutions (UK),Unknown,33 Chippenham Road,"33 Chippenham Road, London, W9 2AT",51.524588,-0.197415,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173550,Shell Recharge Solutions (UK),Unknown,15B Chippenham Road,"15B Chippenham Road, London, W9 2AH",51.524148,-0.197645,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254040,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2AX",51.523867,-0.195035,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254032,Shell Recharge Solutions (UK),Unknown,15 Marylands Road,"15 Marylands Road, London, W9 2DU",51.523637,-0.194429,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254034,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2DU",51.523659,-0.194445,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254046,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2DU",51.524,-0.19418,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
136348,Shell Recharge Solutions (UK),Operational,Oakington Road,"Oakington Road, London, W9 2DH",51.525147,-0.194766,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136345,Shell Recharge Solutions (UK),Operational,Oakington Road,"Oakington Road, London, W9 2DH",51.524858,-0.194246,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254060,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2QW",51.524371,-0.192848,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254083,Shell Recharge Solutions (UK),Unknown,junc. Marylands Road,"junc. Marylands Road, London, W9 2QN",51.525,-0.19223,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
254105,Shell Recharge Solutions (UK),Unknown,66 Marylands Road,"66 Marylands Road, London, W9 2DR",51.525365,-0.191767,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254103,Shell Recharge Solutions (UK),Unknown,89 Shirland Road,"89 Shirland Road, London, W9 2EL",51.525336,-0.191203,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254044,Shell Recharge Solutions (UK),Unknown,54C Sutherland Avenue,"54C Sutherland Avenue, London, W9 2QU",51.523969,-0.191893,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254014,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2JL",51.523,-0.19297,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
136329,Shell Recharge Solutions (UK),Unknown,Sutherland Ave 38,"Sutherland Ave 38, London, W9 2HQ",51.523656,-0.192702,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136327,Shell Recharge Solutions (UK),Unknown,Sutherland Ave 30,"Sutherland Ave 30, London, W9 2HE",51.523576,-0.193058,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
136324,Shell Recharge Solutions (UK),Unknown,Sutherland Ave 18A,"Sutherland Ave 18A, London, W9 2HQ",51.523338,-0.193529,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253980,Shell Recharge Solutions (UK),Unknown,Woodchester Square,"Woodchester Square, London, W2 5SS",51.522029,-0.191636,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
253972,Shell Recharge Solutions (UK),Unknown,junc. Cirencester Street,"junc. Cirencester Street, London, W2 5SR",51.521642,-0.191739,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
253987,Shell Recharge Solutions (UK),Unknown,outside Princethorpe House,"outside Princethorpe House, London, W2 5SU",51.52221,-0.190986,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
173546,Shell Recharge Solutions (UK),Unknown,36 Senior Street,"36 Senior Street, London, W2 5TJ",51.521749,-0.190294,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173544,Shell Recharge Solutions (UK),Unknown,18- 32 Senior Street,"18- 32 Senior Street, London, W2 5TJ",51.521293,-0.190723,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254053,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2HG",51.524238,-0.190902,Public - Pay At Location,1,5.0,5.0,Slow,No,No,Yes
254059,Shell Recharge Solutions (UK),Unknown,82 Sutherland Avenue,"82 Sutherland Avenue, London, W9 2QS",51.524349,-0.190708,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254098,Shell Recharge Solutions (UK),Unknown,81 Shirland Road,"81 Shirland Road, London, W9 2EH",51.525289,-0.190815,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254082,Shell Recharge Solutions (UK),Unknown,65A Shirland Road,"65A Shirland Road, London, W9 2EL",51.524995,-0.190213,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254213,Shell Recharge Solutions (UK),Unknown,159 Elgin Avenue,"159 Elgin Avenue, London, W9 1JH",51.527994,-0.190256,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254150,Shell Recharge Solutions (UK),Unknown,170 Delaware Road,"170 Delaware Road, London, W9 2LW",51.526414,-0.191032,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254115,Shell Recharge Solutions (UK),Unknown,80A Shirland Road,"80A Shirland Road, London, W9 2EQ",51.525564,-0.191639,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254129,Shell Recharge Solutions (UK),Unknown,opp.,"opp., London, W9 2LW",51.526,-0.19135,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
254106,Shell Recharge Solutions (UK),Unknown,junc. Cirencester Street,"junc. Cirencester Street, London, W9 2DN",51.525372,-0.192702,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
254108,Shell Recharge Solutions (UK),Unknown,opp.,"opp., London, W9 2DN",51.525414,-0.192895,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
136362,Shell Recharge Solutions (UK),Operational,Shirland Road,"Shirland Road, London, W9 2EP",51.526674,-0.194001,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254168,Shell Recharge Solutions (UK),Unknown,138A Elgin Avenue,"138A Elgin Avenue, London, W9 2NS",51.526834,-0.192674,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254160,Shell Recharge Solutions (UK),Unknown,107 Elgin Avenue,"107 Elgin Avenue, London, W9 2NP",51.526755,-0.192852,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254185,Shell Recharge Solutions (UK),Unknown,17 Widley Road,"17 Widley Road, London, W9 2LA",51.527414,-0.193357,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254187,Shell Recharge Solutions (UK),Unknown,17 Widley Road,"17 Widley Road, London, W9 2LA",51.527455,-0.19379,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254209,Shell Recharge Solutions (UK),Unknown,28 Wymering Road,"28 Wymering Road, London, W9 2NB",51.527903,-0.19267,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254180,Shell Recharge Solutions (UK),Unknown,150 Elgin Avenue,"150 Elgin Avenue, London, W9 2NT",51.527121,-0.191905,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254183,Shell Recharge Solutions (UK),Unknown,158 Elgin Avenue,"158 Elgin Avenue, London, W9 2NT",51.527259,-0.191763,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254177,Shell Recharge Solutions (UK),Unknown,Shell Recharge/Ubitricity,"null, London, W9 2LW",51.527,-0.19168,Public - Pay At Location,1,4.8,4.8,Slow,No,No,Yes
254186,Shell Recharge Solutions (UK),Unknown,129 Elgin Avenue,"129 Elgin Avenue, London, W9 2NR",51.527449,-0.191541,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
173552,Shell Recharge Solutions (UK),Unknown,10 Morshead Road,"10 Morshead Road, London, W9 1LJ",51.528183,-0.191487,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254248,Shell Recharge Solutions (UK),Unknown,50 Grantully Road,"50 Grantully Road, London, W9 1LH",51.52861,-0.191185,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254266,Shell Recharge Solutions (UK),Unknown,82 Morshead Road,"82 Morshead Road, London, W9 1LG",51.529104,-0.192055,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254252,Shell Recharge Solutions (UK),Unknown,54 Morshead Road,"54 Morshead Road, London, W9 1LF",51.52873,-0.192264,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254247,Shell Recharge Solutions (UK),Unknown,54 Morshead Road,"54 Morshead Road, London, W9 1LF",51.528515,-0.192056,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254238,Shell Recharge Solutions (UK),Unknown,207 Wymering Road,"207 Wymering Road, London, W9 2NH",51.528315,-0.193261,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
254231,Shell Recharge Solutions (UK),Unknown,4 Wymering Road,"4 Wymering Road, London, W9 2ND",51.528184,-0.193062,Public - Pay At Location,1,3.7,3.7,Slow,No,No,Yes
